constructorId,position,points,year,RaceName,round,raceId
ferrari,2.0,22.0,2015,Russian Grand Prix,15,2015_15
force_india,3.0,15.0,2015,Russian Grand Prix,15,2015_15
williams,4.0,12.0,2015,Russian Grand Prix,15,2015_15
red_bull,5.0,10.0,2015,Russian Grand Prix,15,2015_15
sauber,6.0,8.0,2015,Russian Grand Prix,15,2015_15
lotus_f1,7.0,6.0,2015,Russian Grand Prix,15,2015_15
mclaren,8.0,2.0,2015,Russian Grand Prix,15,2015_15
toro_rosso,9.0,1.0,2015,Russian Grand Prix,15,2015_15
manor,10.0,0.0,2015,Russian Grand Prix,15,2015_15
mercedes,1.0,43.0,2015,United States Grand Prix,16,2015_16
toro_rosso,2.0,18.0,2015,United States Grand Prix,16,2015_16
ferrari,3.0,15.0,2015,United States Grand Prix,16,2015_16
force_india,4.0,10.0,2015,United States Grand Prix,16,2015_16
mclaren,5.0,8.0,2015,United States Grand Prix,16,2015_16
lotus_f1,6.0,4.0,2015,United States Grand Prix,16,2015_16
sauber,7.0,2.0,2015,United States Grand Prix,16,2015_16
red_bull,8.0,1.0,2015,United States Grand Prix,16,2015_16
manor,9.0,0.0,2015,United States Grand Prix,16,2015_16
williams,10.0,0.0,2015,United States Grand Prix,16,2015_16
mercedes,1.0,43.0,2015,Mexican Grand Prix,17,2015_17
williams,2.0,23.0,2015,Mexican Grand Prix,17,2015_17
red_bull,3.0,22.0,2015,Mexican Grand Prix,17,2015_17
force_india,4.0,10.0,2015,Mexican Grand Prix,17,2015_17
toro_rosso,5.0,2.0,2015,Mexican Grand Prix,17,2015_17
lotus_f1,6.0,1.0,2015,Mexican Grand Prix,17,2015_17
ferrari,7.0,0.0,2015,Mexican Grand Prix,17,2015_17
manor,8.0,0.0,2015,Mexican Grand Prix,17,2015_17
mclaren,9.0,0.0,2015,Mexican Grand Prix,17,2015_17
sauber,10.0,0.0,2015,Mexican Grand Prix,17,2015_17
mercedes,1.0,43.0,2015,Brazilian Grand Prix,18,2015_18
ferrari,2.0,27.0,2015,Brazilian Grand Prix,18,2015_18
williams,3.0,10.0,2015,Brazilian Grand Prix,18,2015_18
force_india,4.0,8.0,2015,Brazilian Grand Prix,18,2015_18
red_bull,5.0,6.0,2015,Brazilian Grand Prix,18,2015_18
lotus_f1,6.0,5.0,2015,Brazilian Grand Prix,18,2015_18
toro_rosso,7.0,2.0,2015,Brazilian Grand Prix,18,2015_18
manor,8.0,0.0,2015,Brazilian Grand Prix,18,2015_18
mclaren,9.0,0.0,2015,Brazilian Grand Prix,18,2015_18
sauber,10.0,0.0,2015,Brazilian Grand Prix,18,2015_18
mercedes,1.0,43.0,2015,Abu Dhabi Grand Prix,19,2015_19
ferrari,2.0,27.0,2015,Abu Dhabi Grand Prix,19,2015_19
force_india,3.0,16.0,2015,Abu Dhabi Grand Prix,19,2015_19
red_bull,4.0,9.0,2015,Abu Dhabi Grand Prix,19,2015_19
williams,5.0,4.0,2015,Abu Dhabi Grand Prix,19,2015_19
lotus_f1,6.0,2.0,2015,Abu Dhabi Grand Prix,19,2015_19
manor,7.0,0.0,2015,Abu Dhabi Grand Prix,19,2015_19
mclaren,8.0,0.0,2015,Abu Dhabi Grand Prix,19,2015_19
sauber,9.0,0.0,2015,Abu Dhabi Grand Prix,19,2015_19
toro_rosso,10.0,0.0,2015,Abu Dhabi Grand Prix,19,2015_19
mercedes,1.0,43.0,2016,Australian Grand Prix,1,2016_1
ferrari,2.0,15.0,2016,Australian Grand Prix,1,2016_1
williams,3.0,14.0,2016,Australian Grand Prix,1,2016_1
red_bull,4.0,12.0,2016,Australian Grand Prix,1,2016_1
haas,5.0,8.0,2016,Australian Grand Prix,1,2016_1
force_india,6.0,6.0,2016,Australian Grand Prix,1,2016_1
toro_rosso,7.0,3.0,2016,Australian Grand Prix,1,2016_1
manor,8.0,0.0,2016,Australian Grand Prix,1,2016_1
mclaren,9.0,0.0,2016,Australian Grand Prix,1,2016_1
renault,10.0,0.0,2016,Australian Grand Prix,1,2016_1
sauber,11.0,0.0,2016,Australian Grand Prix,1,2016_1
mercedes,1.0,40.0,2016,Bahrain Grand Prix,2,2016_2
ferrari,2.0,18.0,2016,Bahrain Grand Prix,2,2016_2
red_bull,3.0,18.0,2016,Bahrain Grand Prix,2,2016_2
haas,4.0,10.0,2016,Bahrain Grand Prix,2,2016_2
toro_rosso,5.0,8.0,2016,Bahrain Grand Prix,2,2016_2
williams,6.0,6.0,2016,Bahrain Grand Prix,2,2016_2
mclaren,7.0,1.0,2016,Bahrain Grand Prix,2,2016_2
force_india,8.0,0.0,2016,Bahrain Grand Prix,2,2016_2
manor,9.0,0.0,2016,Bahrain Grand Prix,2,2016_2
renault,10.0,0.0,2016,Bahrain Grand Prix,2,2016_2
sauber,11.0,0.0,2016,Bahrain Grand Prix,2,2016_2
mercedes,1.0,31.0,2016,Chinese Grand Prix,3,2016_3
ferrari,2.0,28.0,2016,Chinese Grand Prix,3,2016_3
red_bull,3.0,27.0,2016,Chinese Grand Prix,3,2016_3
williams,4.0,9.0,2016,Chinese Grand Prix,3,2016_3
toro_rosso,5.0,6.0,2016,Chinese Grand Prix,3,2016_3
force_india,6.0,0.0,2016,Chinese Grand Prix,3,2016_3
haas,7.0,0.0,2016,Chinese Grand Prix,3,2016_3
manor,8.0,0.0,2016,Chinese Grand Prix,3,2016_3
mclaren,9.0,0.0,2016,Chinese Grand Prix,3,2016_3
renault,10.0,0.0,2016,Chinese Grand Prix,3,2016_3
sauber,11.0,0.0,2016,Chinese Grand Prix,3,2016_3
mercedes,1.0,43.0,2016,Russian Grand Prix,4,2016_4
williams,2.0,22.0,2016,Russian Grand Prix,4,2016_4
ferrari,3.0,15.0,2016,Russian Grand Prix,4,2016_4
mclaren,4.0,9.0,2016,Russian Grand Prix,4,2016_4
renault,5.0,6.0,2016,Russian Grand Prix,4,2016_4
haas,6.0,4.0,2016,Russian Grand Prix,4,2016_4
force_india,7.0,2.0,2016,Russian Grand Prix,4,2016_4
manor,8.0,0.0,2016,Russian Grand Prix,4,2016_4
red_bull,9.0,0.0,2016,Russian Grand Prix,4,2016_4
sauber,10.0,0.0,2016,Russian Grand Prix,4,2016_4
toro_rosso,11.0,0.0,2016,Russian Grand Prix,4,2016_4
red_bull,1.0,37.0,2016,Spanish Grand Prix,5,2016_5
ferrari,2.0,33.0,2016,Spanish Grand Prix,5,2016_5
williams,3.0,14.0,2016,Spanish Grand Prix,5,2016_5
toro_rosso,4.0,9.0,2016,Spanish Grand Prix,5,2016_5
force_india,5.0,6.0,2016,Spanish Grand Prix,5,2016_5
mclaren,6.0,2.0,2016,Spanish Grand Prix,5,2016_5
haas,7.0,0.0,2016,Spanish Grand Prix,5,2016_5
manor,8.0,0.0,2016,Spanish Grand Prix,5,2016_5
mercedes,9.0,0.0,2016,Spanish Grand Prix,5,2016_5
renault,10.0,0.0,2016,Spanish Grand Prix,5,2016_5
sauber,11.0,0.0,2016,Spanish Grand Prix,5,2016_5
mercedes,1.0,31.0,2016,Monaco Grand Prix,6,2016_6
force_india,2.0,23.0,2016,Monaco Grand Prix,6,2016_6
red_bull,3.0,18.0,2016,Monaco Grand Prix,6,2016_6
ferrari,4.0,12.0,2016,Monaco Grand Prix,6,2016_6
mclaren,5.0,12.0,2016,Monaco Grand Prix,6,2016_6
toro_rosso,6.0,4.0,2016,Monaco Grand Prix,6,2016_6
williams,7.0,1.0,2016,Monaco Grand Prix,6,2016_6
haas,8.0,0.0,2016,Monaco Grand Prix,6,2016_6
manor,9.0,0.0,2016,Monaco Grand Prix,6,2016_6
renault,10.0,0.0,2016,Monaco Grand Prix,6,2016_6
sauber,11.0,0.0,2016,Monaco Grand Prix,6,2016_6
mercedes,1.0,35.0,2016,Canadian Grand Prix,7,2016_7
ferrari,2.0,26.0,2016,Canadian Grand Prix,7,2016_7
red_bull,3.0,18.0,2016,Canadian Grand Prix,7,2016_7
williams,4.0,15.0,2016,Canadian Grand Prix,7,2016_7
force_india,5.0,5.0,2016,Canadian Grand Prix,7,2016_7
toro_rosso,6.0,2.0,2016,Canadian Grand Prix,7,2016_7
haas,7.0,0.0,2016,Canadian Grand Prix,7,2016_7
manor,8.0,0.0,2016,Canadian Grand Prix,7,2016_7
mclaren,9.0,0.0,2016,Canadian Grand Prix,7,2016_7
renault,10.0,0.0,2016,Canadian Grand Prix,7,2016_7
sauber,11.0,0.0,2016,Canadian Grand Prix,7,2016_7
mercedes,1.0,35.0,2016,European Grand Prix,8,2016_8
ferrari,2.0,30.0,2016,European Grand Prix,8,2016_8
force_india,3.0,17.0,2016,European Grand Prix,8,2016_8
red_bull,4.0,10.0,2016,European Grand Prix,8,2016_8
williams,5.0,9.0,2016,European Grand Prix,8,2016_8
haas,6.0,0.0,2016,European Grand Prix,8,2016_8
manor,7.0,0.0,2016,European Grand Prix,8,2016_8
mclaren,8.0,0.0,2016,European Grand Prix,8,2016_8
renault,9.0,0.0,2016,European Grand Prix,8,2016_8
sauber,10.0,0.0,2016,European Grand Prix,8,2016_8
toro_rosso,11.0,0.0,2016,European Grand Prix,8,2016_8
mercedes,1.0,37.0,2016,Austrian Grand Prix,9,2016_9
red_bull,2.0,28.0,2016,Austrian Grand Prix,9,2016_9
ferrari,3.0,15.0,2016,Austrian Grand Prix,9,2016_9
mclaren,4.0,8.0,2016,Austrian Grand Prix,9,2016_9
haas,5.0,6.0,2016,Austrian Grand Prix,9,2016_9
toro_rosso,6.0,4.0,2016,Austrian Grand Prix,9,2016_9
williams,7.0,2.0,2016,Austrian Grand Prix,9,2016_9
manor,8.0,1.0,2016,Austrian Grand Prix,9,2016_9
force_india,9.0,0.0,2016,Austrian Grand Prix,9,2016_9
renault,10.0,0.0,2016,Austrian Grand Prix,9,2016_9
sauber,11.0,0.0,2016,Austrian Grand Prix,9,2016_9
mercedes,1.0,40.0,2016,British Grand Prix,10,2016_10
red_bull,2.0,30.0,2016,British Grand Prix,10,2016_10
force_india,3.0,14.0,2016,British Grand Prix,10,2016_10
ferrari,4.0,12.0,2016,British Grand Prix,10,2016_10
toro_rosso,5.0,5.0,2016,British Grand Prix,10,2016_10
haas,6.0,0.0,2016,British Grand Prix,10,2016_10
manor,7.0,0.0,2016,British Grand Prix,10,2016_10
mclaren,8.0,0.0,2016,British Grand Prix,10,2016_10
renault,9.0,0.0,2016,British Grand Prix,10,2016_10
sauber,10.0,0.0,2016,British Grand Prix,10,2016_10
williams,11.0,0.0,2016,British Grand Prix,10,2016_10
mercedes,1.0,43.0,2016,Hungarian Grand Prix,11,2016_11
red_bull,2.0,25.0,2016,Hungarian Grand Prix,11,2016_11
ferrari,3.0,20.0,2016,Hungarian Grand Prix,11,2016_11
mclaren,4.0,6.0,2016,Hungarian Grand Prix,11,2016_11
toro_rosso,5.0,4.0,2016,Hungarian Grand Prix,11,2016_11
williams,6.0,2.0,2016,Hungarian Grand Prix,11,2016_11
force_india,7.0,1.0,2016,Hungarian Grand Prix,11,2016_11
haas,8.0,0.0,2016,Hungarian Grand Prix,11,2016_11
manor,9.0,0.0,2016,Hungarian Grand Prix,11,2016_11
renault,10.0,0.0,2016,Hungarian Grand Prix,11,2016_11
sauber,11.0,0.0,2016,Hungarian Grand Prix,11,2016_11
mercedes,1.0,37.0,2016,German Grand Prix,12,2016_12
red_bull,2.0,33.0,2016,German Grand Prix,12,2016_12
ferrari,3.0,18.0,2016,German Grand Prix,12,2016_12
force_india,4.0,7.0,2016,German Grand Prix,12,2016_12
mclaren,5.0,4.0,2016,German Grand Prix,12,2016_12
williams,6.0,2.0,2016,German Grand Prix,12,2016_12
haas,7.0,0.0,2016,German Grand Prix,12,2016_12
manor,8.0,0.0,2016,German Grand Prix,12,2016_12
renault,9.0,0.0,2016,German Grand Prix,12,2016_12
sauber,10.0,0.0,2016,German Grand Prix,12,2016_12
toro_rosso,11.0,0.0,2016,German Grand Prix,12,2016_12
mercedes,1.0,40.0,2016,Belgian Grand Prix,13,2016_13
force_india,2.0,22.0,2016,Belgian Grand Prix,13,2016_13
red_bull,3.0,18.0,2016,Belgian Grand Prix,13,2016_13
ferrari,4.0,10.0,2016,Belgian Grand Prix,13,2016_13
mclaren,5.0,6.0,2016,Belgian Grand Prix,13,2016_13
williams,6.0,5.0,2016,Belgian Grand Prix,13,2016_13
haas,7.0,0.0,2016,Belgian Grand Prix,13,2016_13
manor,8.0,0.0,2016,Belgian Grand Prix,13,2016_13
renault,9.0,0.0,2016,Belgian Grand Prix,13,2016_13
sauber,10.0,0.0,2016,Belgian Grand Prix,13,2016_13
toro_rosso,11.0,0.0,2016,Belgian Grand Prix,13,2016_13
mercedes,1.0,43.0,2016,Italian Grand Prix,14,2016_14
ferrari,2.0,27.0,2016,Italian Grand Prix,14,2016_14
red_bull,3.0,16.0,2016,Italian Grand Prix,14,2016_14
williams,4.0,10.0,2016,Italian Grand Prix,14,2016_14
force_india,5.0,5.0,2016,Italian Grand Prix,14,2016_14
haas,6.0,0.0,2016,Italian Grand Prix,14,2016_14
manor,7.0,0.0,2016,Italian Grand Prix,14,2016_14
mclaren,8.0,0.0,2016,Italian Grand Prix,14,2016_14
renault,9.0,0.0,2016,Italian Grand Prix,14,2016_14
sauber,10.0,0.0,2016,Italian Grand Prix,14,2016_14
toro_rosso,11.0,0.0,2016,Italian Grand Prix,14,2016_14
mercedes,1.0,40.0,2016,Singapore Grand Prix,15,2016_15
red_bull,2.0,26.0,2016,Singapore Grand Prix,15,2016_15
ferrari,3.0,22.0,2016,Singapore Grand Prix,15,2016_15
mclaren,4.0,6.0,2016,Singapore Grand Prix,15,2016_15
force_india,5.0,4.0,2016,Singapore Grand Prix,15,2016_15
toro_rosso,6.0,2.0,2016,Singapore Grand Prix,15,2016_15
renault,7.0,1.0,2016,Singapore Grand Prix,15,2016_15
haas,8.0,0.0,2016,Singapore Grand Prix,15,2016_15
manor,9.0,0.0,2016,Singapore Grand Prix,15,2016_15
sauber,10.0,0.0,2016,Singapore Grand Prix,15,2016_15
williams,11.0,0.0,2016,Singapore Grand Prix,15,2016_15
red_bull,1.0,43.0,2016,Malaysian Grand Prix,16,2016_16
mercedes,2.0,15.0,2016,Malaysian Grand Prix,16,2016_16
ferrari,3.0,12.0,2016,Malaysian Grand Prix,16,2016_16
force_india,4.0,12.0,2016,Malaysian Grand Prix,16,2016_16
williams,5.0,10.0,2016,Malaysian Grand Prix,16,2016_16
mclaren,6.0,8.0,2016,Malaysian Grand Prix,16,2016_16
renault,7.0,1.0,2016,Malaysian Grand Prix,16,2016_16
haas,8.0,0.0,2016,Malaysian Grand Prix,16,2016_16
manor,9.0,0.0,2016,Malaysian Grand Prix,16,2016_16
sauber,10.0,0.0,2016,Malaysian Grand Prix,16,2016_16
toro_rosso,11.0,0.0,2016,Malaysian Grand Prix,16,2016_16
mercedes,1.0,40.0,2016,Japanese Grand Prix,17,2016_17
red_bull,2.0,26.0,2016,Japanese Grand Prix,17,2016_17
ferrari,3.0,22.0,2016,Japanese Grand Prix,17,2016_17
force_india,4.0,10.0,2016,Japanese Grand Prix,17,2016_17
williams,5.0,3.0,2016,Japanese Grand Prix,17,2016_17
haas,6.0,0.0,2016,Japanese Grand Prix,17,2016_17
manor,7.0,0.0,2016,Japanese Grand Prix,17,2016_17
mclaren,8.0,0.0,2016,Japanese Grand Prix,17,2016_17
renault,9.0,0.0,2016,Japanese Grand Prix,17,2016_17
sauber,10.0,0.0,2016,Japanese Grand Prix,17,2016_17
toro_rosso,11.0,0.0,2016,Japanese Grand Prix,17,2016_17
mercedes,1.0,43.0,2016,United States Grand Prix,18,2016_18
red_bull,2.0,15.0,2016,United States Grand Prix,18,2016_18
ferrari,3.0,12.0,2016,United States Grand Prix,18,2016_18
mclaren,4.0,12.0,2016,United States Grand Prix,18,2016_18
toro_rosso,5.0,8.0,2016,United States Grand Prix,18,2016_18
williams,6.0,6.0,2016,United States Grand Prix,18,2016_18
force_india,7.0,4.0,2016,United States Grand Prix,18,2016_18
haas,8.0,1.0,2016,United States Grand Prix,18,2016_18
manor,9.0,0.0,2016,United States Grand Prix,18,2016_18
renault,10.0,0.0,2016,United States Grand Prix,18,2016_18
sauber,11.0,0.0,2016,United States Grand Prix,18,2016_18
mercedes,1.0,43.0,2016,Mexican Grand Prix,19,2016_19
red_bull,2.0,27.0,2016,Mexican Grand Prix,19,2016_19
ferrari,3.0,18.0,2016,Mexican Grand Prix,19,2016_19
force_india,4.0,7.0,2016,Mexican Grand Prix,19,2016_19
williams,5.0,6.0,2016,Mexican Grand Prix,19,2016_19
haas,6.0,0.0,2016,Mexican Grand Prix,19,2016_19
manor,7.0,0.0,2016,Mexican Grand Prix,19,2016_19
mclaren,8.0,0.0,2016,Mexican Grand Prix,19,2016_19
renault,9.0,0.0,2016,Mexican Grand Prix,19,2016_19
sauber,10.0,0.0,2016,Mexican Grand Prix,19,2016_19
toro_rosso,11.0,0.0,2016,Mexican Grand Prix,19,2016_19
mercedes,1.0,43.0,2016,Brazilian Grand Prix,20,2016_20
red_bull,2.0,19.0,2016,Brazilian Grand Prix,20,2016_20
force_india,3.0,18.0,2016,Brazilian Grand Prix,20,2016_20
ferrari,4.0,10.0,2016,Brazilian Grand Prix,20,2016_20
toro_rosso,5.0,8.0,2016,Brazilian Grand Prix,20,2016_20
sauber,6.0,2.0,2016,Brazilian Grand Prix,20,2016_20
mclaren,7.0,1.0,2016,Brazilian Grand Prix,20,2016_20
haas,8.0,0.0,2016,Brazilian Grand Prix,20,2016_20
manor,9.0,0.0,2016,Brazilian Grand Prix,20,2016_20
renault,10.0,0.0,2016,Brazilian Grand Prix,20,2016_20
williams,11.0,0.0,2016,Brazilian Grand Prix,20,2016_20
mercedes,1.0,43.0,2016,Abu Dhabi Grand Prix,21,2016_21
ferrari,2.0,23.0,2016,Abu Dhabi Grand Prix,21,2016_21
red_bull,3.0,22.0,2016,Abu Dhabi Grand Prix,21,2016_21
force_india,4.0,10.0,2016,Abu Dhabi Grand Prix,21,2016_21
williams,5.0,2.0,2016,Abu Dhabi Grand Prix,21,2016_21
mclaren,6.0,1.0,2016,Abu Dhabi Grand Prix,21,2016_21
haas,7.0,0.0,2016,Abu Dhabi Grand Prix,21,2016_21
manor,8.0,0.0,2016,Abu Dhabi Grand Prix,21,2016_21
renault,9.0,0.0,2016,Abu Dhabi Grand Prix,21,2016_21
sauber,10.0,0.0,2016,Abu Dhabi Grand Prix,21,2016_21
toro_rosso,11.0,0.0,2016,Abu Dhabi Grand Prix,21,2016_21
ferrari,1.0,37.0,2017,Australian Grand Prix,1,2017_1
mercedes,2.0,33.0,2017,Australian Grand Prix,1,2017_1
red_bull,3.0,10.0,2017,Australian Grand Prix,1,2017_1
williams,4.0,8.0,2017,Australian Grand Prix,1,2017_1
force_india,5.0,7.0,2017,Australian Grand Prix,1,2017_1
toro_rosso,6.0,6.0,2017,Australian Grand Prix,1,2017_1
haas,7.0,0.0,2017,Australian Grand Prix,1,2017_1
mclaren,8.0,0.0,2017,Australian Grand Prix,1,2017_1
renault,9.0,0.0,2017,Australian Grand Prix,1,2017_1
sauber,10.0,0.0,2017,Australian Grand Prix,1,2017_1
mercedes,1.0,33.0,2017,Chinese Grand Prix,2,2017_2
ferrari,2.0,28.0,2017,Chinese Grand Prix,2,2017_2
red_bull,3.0,27.0,2017,Chinese Grand Prix,2,2017_2
toro_rosso,4.0,6.0,2017,Chinese Grand Prix,2,2017_2
haas,5.0,4.0,2017,Chinese Grand Prix,2,2017_2
force_india,6.0,3.0,2017,Chinese Grand Prix,2,2017_2
mclaren,7.0,0.0,2017,Chinese Grand Prix,2,2017_2
renault,8.0,0.0,2017,Chinese Grand Prix,2,2017_2
sauber,9.0,0.0,2017,Chinese Grand Prix,2,2017_2
williams,10.0,0.0,2017,Chinese Grand Prix,2,2017_2
ferrari,1.0,37.0,2017,Bahrain Grand Prix,3,2017_3
mercedes,2.0,33.0,2017,Bahrain Grand Prix,3,2017_3
red_bull,3.0,10.0,2017,Bahrain Grand Prix,3,2017_3
williams,4.0,8.0,2017,Bahrain Grand Prix,3,2017_3
force_india,5.0,7.0,2017,Bahrain Grand Prix,3,2017_3
haas,6.0,4.0,2017,Bahrain Grand Prix,3,2017_3
renault,7.0,2.0,2017,Bahrain Grand Prix,3,2017_3
mclaren,8.0,0.0,2017,Bahrain Grand Prix,3,2017_3
sauber,9.0,0.0,2017,Bahrain Grand Prix,3,2017_3
toro_rosso,10.0,0.0,2017,Bahrain Grand Prix,3,2017_3
mercedes,1.0,37.0,2017,Russian Grand Prix,4,2017_4
ferrari,2.0,33.0,2017,Russian Grand Prix,4,2017_4
force_india,3.0,14.0,2017,Russian Grand Prix,4,2017_4
red_bull,4.0,10.0,2017,Russian Grand Prix,4,2017_4
renault,5.0,4.0,2017,Russian Grand Prix,4,2017_4
williams,6.0,2.0,2017,Russian Grand Prix,4,2017_4
toro_rosso,7.0,1.0,2017,Russian Grand Prix,4,2017_4
haas,8.0,0.0,2017,Russian Grand Prix,4,2017_4
mclaren,9.0,0.0,2017,Russian Grand Prix,4,2017_4
sauber,10.0,0.0,2017,Russian Grand Prix,4,2017_4
mercedes,1.0,25.0,2017,Spanish Grand Prix,5,2017_5
force_india,2.0,22.0,2017,Spanish Grand Prix,5,2017_5
ferrari,3.0,18.0,2017,Spanish Grand Prix,5,2017_5
red_bull,4.0,15.0,2017,Spanish Grand Prix,5,2017_5
renault,5.0,8.0,2017,Spanish Grand Prix,5,2017_5
toro_rosso,6.0,8.0,2017,Spanish Grand Prix,5,2017_5
sauber,7.0,4.0,2017,Spanish Grand Prix,5,2017_5
haas,8.0,1.0,2017,Spanish Grand Prix,5,2017_5
mclaren,9.0,0.0,2017,Spanish Grand Prix,5,2017_5
williams,10.0,0.0,2017,Spanish Grand Prix,5,2017_5
ferrari,1.0,43.0,2017,Monaco Grand Prix,6,2017_6
red_bull,2.0,25.0,2017,Monaco Grand Prix,6,2017_6
mercedes,3.0,18.0,2017,Monaco Grand Prix,6,2017_6
toro_rosso,4.0,8.0,2017,Monaco Grand Prix,6,2017_6
haas,5.0,5.0,2017,Monaco Grand Prix,6,2017_6
williams,6.0,2.0,2017,Monaco Grand Prix,6,2017_6
force_india,7.0,0.0,2017,Monaco Grand Prix,6,2017_6
mclaren,8.0,0.0,2017,Monaco Grand Prix,6,2017_6
renault,9.0,0.0,2017,Monaco Grand Prix,6,2017_6
sauber,10.0,0.0,2017,Monaco Grand Prix,6,2017_6
mercedes,1.0,43.0,2017,Canadian Grand Prix,7,2017_7
ferrari,2.0,18.0,2017,Canadian Grand Prix,7,2017_7
force_india,3.0,18.0,2017,Canadian Grand Prix,7,2017_7
red_bull,4.0,15.0,2017,Canadian Grand Prix,7,2017_7
renault,5.0,4.0,2017,Canadian Grand Prix,7,2017_7
williams,6.0,2.0,2017,Canadian Grand Prix,7,2017_7
haas,7.0,1.0,2017,Canadian Grand Prix,7,2017_7
mclaren,8.0,0.0,2017,Canadian Grand Prix,7,2017_7
sauber,9.0,0.0,2017,Canadian Grand Prix,7,2017_7
toro_rosso,10.0,0.0,2017,Canadian Grand Prix,7,2017_7
mercedes,1.0,28.0,2017,Azerbaijan Grand Prix,8,2017_8
red_bull,2.0,25.0,2017,Azerbaijan Grand Prix,8,2017_8
williams,3.0,15.0,2017,Azerbaijan Grand Prix,8,2017_8
ferrari,4.0,12.0,2017,Azerbaijan Grand Prix,8,2017_8
force_india,5.0,8.0,2017,Azerbaijan Grand Prix,8,2017_8
haas,6.0,6.0,2017,Azerbaijan Grand Prix,8,2017_8
toro_rosso,7.0,4.0,2017,Azerbaijan Grand Prix,8,2017_8
mclaren,8.0,2.0,2017,Azerbaijan Grand Prix,8,2017_8
sauber,9.0,1.0,2017,Azerbaijan Grand Prix,8,2017_8
renault,10.0,0.0,2017,Azerbaijan Grand Prix,8,2017_8
mercedes,1.0,37.0,2017,Austrian Grand Prix,9,2017_9
ferrari,2.0,28.0,2017,Austrian Grand Prix,9,2017_9
red_bull,3.0,15.0,2017,Austrian Grand Prix,9,2017_9
force_india,4.0,10.0,2017,Austrian Grand Prix,9,2017_9
haas,5.0,8.0,2017,Austrian Grand Prix,9,2017_9
williams,6.0,3.0,2017,Austrian Grand Prix,9,2017_9
mclaren,7.0,0.0,2017,Austrian Grand Prix,9,2017_9
renault,8.0,0.0,2017,Austrian Grand Prix,9,2017_9
sauber,9.0,0.0,2017,Austrian Grand Prix,9,2017_9
toro_rosso,10.0,0.0,2017,Austrian Grand Prix,9,2017_9
mercedes,1.0,43.0,2017,British Grand Prix,10,2017_10
red_bull,2.0,22.0,2017,British Grand Prix,10,2017_10
ferrari,3.0,21.0,2017,British Grand Prix,10,2017_10
renault,4.0,8.0,2017,British Grand Prix,10,2017_10
force_india,5.0,6.0,2017,British Grand Prix,10,2017_10
williams,6.0,1.0,2017,British Grand Prix,10,2017_10
haas,7.0,0.0,2017,British Grand Prix,10,2017_10
mclaren,8.0,0.0,2017,British Grand Prix,10,2017_10
sauber,9.0,0.0,2017,British Grand Prix,10,2017_10
toro_rosso,10.0,0.0,2017,British Grand Prix,10,2017_10
ferrari,1.0,43.0,2017,Hungarian Grand Prix,11,2017_11
mercedes,2.0,27.0,2017,Hungarian Grand Prix,11,2017_11
red_bull,3.0,10.0,2017,Hungarian Grand Prix,11,2017_11
mclaren,4.0,9.0,2017,Hungarian Grand Prix,11,2017_11
force_india,5.0,6.0,2017,Hungarian Grand Prix,11,2017_11
toro_rosso,6.0,6.0,2017,Hungarian Grand Prix,11,2017_11
haas,7.0,0.0,2017,Hungarian Grand Prix,11,2017_11
renault,8.0,0.0,2017,Hungarian Grand Prix,11,2017_11
sauber,9.0,0.0,2017,Hungarian Grand Prix,11,2017_11
williams,10.0,0.0,2017,Hungarian Grand Prix,11,2017_11
mercedes,1.0,35.0,2017,Belgian Grand Prix,12,2017_12
ferrari,2.0,30.0,2017,Belgian Grand Prix,12,2017_12
red_bull,3.0,15.0,2017,Belgian Grand Prix,12,2017_12
renault,4.0,8.0,2017,Belgian Grand Prix,12,2017_12
haas,5.0,6.0,2017,Belgian Grand Prix,12,2017_12
williams,6.0,4.0,2017,Belgian Grand Prix,12,2017_12
force_india,7.0,2.0,2017,Belgian Grand Prix,12,2017_12
toro_rosso,8.0,1.0,2017,Belgian Grand Prix,12,2017_12
mclaren,9.0,0.0,2017,Belgian Grand Prix,12,2017_12
sauber,10.0,0.0,2017,Belgian Grand Prix,12,2017_12
mercedes,1.0,43.0,2017,Italian Grand Prix,13,2017_13
ferrari,2.0,25.0,2017,Italian Grand Prix,13,2017_13
red_bull,3.0,13.0,2017,Italian Grand Prix,13,2017_13
force_india,4.0,10.0,2017,Italian Grand Prix,13,2017_13
williams,5.0,10.0,2017,Italian Grand Prix,13,2017_13
haas,6.0,0.0,2017,Italian Grand Prix,13,2017_13
mclaren,7.0,0.0,2017,Italian Grand Prix,13,2017_13
renault,8.0,0.0,2017,Italian Grand Prix,13,2017_13
sauber,9.0,0.0,2017,Italian Grand Prix,13,2017_13
toro_rosso,10.0,0.0,2017,Italian Grand Prix,13,2017_13
mercedes,1.0,40.0,2017,Singapore Grand Prix,14,2017_14
red_bull,2.0,18.0,2017,Singapore Grand Prix,14,2017_14
toro_rosso,3.0,12.0,2017,Singapore Grand Prix,14,2017_14
force_india,4.0,11.0,2017,Singapore Grand Prix,14,2017_14
renault,5.0,8.0,2017,Singapore Grand Prix,14,2017_14
mclaren,6.0,6.0,2017,Singapore Grand Prix,14,2017_14
williams,7.0,4.0,2017,Singapore Grand Prix,14,2017_14
haas,8.0,2.0,2017,Singapore Grand Prix,14,2017_14
ferrari,9.0,0.0,2017,Singapore Grand Prix,14,2017_14
sauber,10.0,0.0,2017,Singapore Grand Prix,14,2017_14
